#    	x	    f(x)	         f'(x)	    f'(x) 	   f''(x)	    f''(x)
#    	 	         	       analytical    finite    analytical    finite
     4.456	    -0.040	     0.029	     0.028	    -0.017	    -0.017
     4.458	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.460	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.462	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.464	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.466	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.468	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.470	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.472	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.474	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.476	    -0.040	     0.028	     0.028	    -0.017	    -0.017
     4.478	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.480	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.482	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.484	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.486	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.488	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.490	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.492	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.494	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.496	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.498	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.500	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.502	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.504	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.506	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.508	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.510	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.512	    -0.039	     0.028	     0.028	    -0.017	    -0.017
     4.514	    -0.038	     0.028	     0.028	    -0.017	    -0.017
     4.516	    -0.038	     0.028	     0.027	    -0.017	    -0.017
     4.518	    -0.038	     0.027	     0.027	    -0.017	    -0.017
     4.520	    -0.038	     0.027	     0.027	    -0.017	    -0.017
     4.522	    -0.038	     0.027	     0.027	    -0.017	    -0.017
     4.524	    -0.038	     0.027	     0.027	    -0.017	    -0.017
     4.526	    -0.038	     0.027	     0.027	    -0.017	    -0.017
     4.528	    -0.038	     0.027	     0.027	    -0.017	    -0.017
     4.530	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.532	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.534	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.536	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.538	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.540	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.542	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.544	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.546	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.548	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.550	    -0.038	     0.027	     0.027	    -0.016	    -0.016
     4.552	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.554	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.556	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.558	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.560	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.562	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.564	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.566	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.568	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.570	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.572	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.574	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.576	    -0.037	     0.027	     0.027	    -0.016	    -0.016
     4.578	    -0.037	     0.026	     0.026	    -0.016	    -0.016
     4.580	    -0.037	     0.026	     0.026	    -0.016	    -0.016
     4.582	    -0.037	     0.026	     0.026	    -0.016	    -0.016
     4.584	    -0.037	     0.026	     0.026	    -0.016	    -0.016
     4.586	    -0.037	     0.026	     0.026	    -0.016	    -0.016
     4.588	    -0.037	     0.026	     0.026	    -0.016	    -0.016
     4.590	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.592	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.594	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.596	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.598	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.600	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.602	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.604	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.606	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.608	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.610	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.612	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.614	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.616	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.618	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.620	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.622	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.624	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.626	    -0.036	     0.026	     0.026	    -0.016	    -0.016
     4.628	    -0.035	     0.026	     0.026	    -0.016	    -0.016
     4.630	    -0.035	     0.026	     0.026	    -0.016	    -0.016
     4.632	    -0.035	     0.026	     0.026	    -0.016	    -0.016
     4.634	    -0.035	     0.026	     0.026	    -0.016	    -0.016
     4.636	    -0.035	     0.026	     0.026	    -0.016	    -0.016
     4.638	    -0.035	     0.026	     0.026	    -0.016	    -0.016
     4.640	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.642	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.644	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.646	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.648	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.650	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.652	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.654	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.656	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.658	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.660	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.662	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.664	    -0.035	     0.025	     0.025	    -0.016	    -0.016
     4.666	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.668	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.670	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.672	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.674	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.676	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.678	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.680	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.682	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.684	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.686	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.688	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.690	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.692	    -0.034	     0.025	     0.025	    -0.016	    -0.016
     4.694	    -0.034	     0.025	     0.025	    -0.015	    -0.015
     4.696	    -0.034	     0.025	     0.025	    -0.015	    -0.015
     4.698	    -0.034	     0.025	     0.025	    -0.015	    -0.015
     4.700	    -0.034	     0.025	     0.025	    -0.015	    -0.015
     4.702	    -0.034	     0.025	     0.025	    -0.015	    -0.015
     4.704	    -0.034	     0.024	     0.024	    -0.015	    -0.015
     4.706	    -0.034	     0.024	     0.024	    -0.015	    -0.015
     4.708	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.710	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.712	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.714	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.716	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.718	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.720	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.722	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.724	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.726	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.728	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.730	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.732	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.734	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.736	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.738	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.740	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.742	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.744	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.746	    -0.033	     0.024	     0.024	    -0.015	    -0.015
     4.748	    -0.032	     0.024	     0.024	    -0.015	    -0.015
     4.750	    -0.032	     0.024	     0.024	    -0.015	    -0.015
